d_lt	d_den	d_schedule	total
T	N	02:35	0.99999999
T	N	03:10	0.99999999
T	N	03:15	0.99999999
T	N	03:20	0.99999999
T	N	04:40	0.99999999
T	N	05:00	3.99999996
T	N	05:15	5.99999996
T	N	05:20	0.99999999
T	N	05:30	8.99999992
T	N	05:35	1.99999998
T	N	05:45	4.99999996
T	N	05:50	1.99999998
T	N	05:55	0.99999999
T	N	06:00	9.99999992
T	N	06:05	11.99999990
T	N	06:10	2.99999998
T	N	06:15	10.99999991
T	N	06:20	3.99999997
T	N	06:25	8.99999994
T	N	06:30	9.99999993
T	N	06:35	23.99999980
T	N	06:40	10.99999988
T	N	06:45	43.99999950
T	N	23:00	3.99999998
T	N	23:05	2.99999997
T	N	23:10	15.99999988
T	N	23:45	6.99999995
